url,description,is_image_related
https://chatgpt.com/g/g-mhAzwa1xe-best-price-finder-for-products,The Best Price Finder will scour the internet to find you the Best Deal on the Product you want to Buy. Please provide the product URL. Attach. Create image.,True
https://chatgpt.com/g/g-mlGRywEqL-agents,Uses agents to perform actions based on user needs. I need help organizing my schedule. Can an agent assist with data analysis? Attach. Create image.,True
https://chatgpt.com/g/g-modnU5vjL-vegan-activist,Forget every argument you know for Veganism. Click the first prompt to return to the original justice-focused definition influenced by Leslie Cross.,False
https://chatgpt.com/g/g-ms9xsqbj5-trump,Have a conversation with Donald Trump... What is your golf handicap? Are you wealthy? Attach. Create image. New version of GPT available - Continue chatting ...,True
https://chatgpt.com/g/g-msDxPDzvg-mind-map-markdown,Friendly expert in visual mind maps and markdown. Can you create a mind map for this topic? How would you map this idea visually? Attach. Create image.,True
https://chatgpt.com/g/g-mtnjAI6zW-art-style-identifier-ai,"Detect any art style from any image. Now you can make similar art to your style - Free online art identifier, analysis, explorer AI GPT app. Example demo!",True
https://chatgpt.com/g/g-n2454S0A5-apollon,Web Design AI with Real-Time Hosting. Create a modern website layout. Generate HTML code for a portfolio page. Attach. Create image.,True
https://chatgpt.com/g/g-n3VNzuUyU-prompt-master,Improve basic prompts to be awesome Prompts. Write a lead generation email. Create an essay about the future of AI. Attach. Create image.,True
https://chatgpt.com/g/g-n6RkUsv74-ai-logo-maker,"Professional & user-friendly logo design and export. Design a modern logo. Generate a classic logo. Attach. Create image. By messaging ChatGPT, an AI ...",True
https://chatgpt.com/g/g-n6jyfLyeF-inventor,"A creative assistant for inventors to refine and develop ideas.Detailed features include: invention inspiration, idea brainstorming, invention solution ...",False
https://chatgpt.com/g/g-n7u0emyLB-visual-designer,Custom GPTs - Resource | OpenAI Academy ![OpenAI Academy](https://cdn.gradual.com/images/https://d2xo500swnpgl1.cloudfront.net/uploads/oaiacademy/OpenAI-black-wordmark-17f3a65d-36d2-468a-a9a1-915e1843c0cf-1739890696095.png?fit=scale-down&amp;width=240),True
https://chatgpt.com/g/g-nHqV3ESyF-fart-fart,I create humorous and playful images of farts! BEWARE you may get spooked! Create a whimsical fart image. Describe your latest fart creation.,True
https://chatgpt.com/g/g-nIO6rIcuB-image-prompt-finder-ai,"I generate prompts from your images! Simply upload an image, hit enter, and see the magic happen! Example please! (demo). Upload your image to prompt!",True
https://chatgpt.com/g/g-nQDXB8okQ-cute,What is the most unique word in the world for character? What's the magic word to create the cutest characters? Attach. Create image.,True
https://chatgpt.com/g/g-nWMnSIsP1-note-generator,Includes key formulas in detailed class notes. Summarize these class slides for me. Create notes from these slide headers. Attach. Create image.,True
https://chatgpt.com/g/g-nXd73yEnq-finance-analysis-charts-sec-edgar,Summarize and Analyze SEC Reports. Export as Charts + Docs. What do you do? Sample Written Analysis. Attach. Create image. New version of GPT available ...,True
https://chatgpt.com/g/g-nZPWGPHxX-english-to-romanian-translator,I translate English text into Romanian accurately. Translate this sentence into Romanian: How do you say this in Romanian? Attach. Create image.,True
https://chatgpt.com/g/g-ndXJdaqwy-fashion-designer,Design fashion products then get them made.,True
https://chatgpt.com/g/g-nfepiA4mv-cheetah-gpt-image-object-detection,World Class Image Object Detection GPT. What animals can it see in your picture? What do you see? Show me objects and confidence scores.,True
https://chatgpt.com/g/g-ngC9cSFL6-sound-effect-prompt-generator,Generates detailed prompts for AI audio generation. Create a prompt for a spooky forest ambiance. Generate a prompt for a bustling city street.,False
https://chatgpt.com/g/g-niAcEyBbp-gen-z,A tech-savvy guide into Gen-Z culture and traits. Tell me about Gen-Z culture. What are common traits of Gen-Z? Attach. Create image.,True
https://chatgpt.com/g/g-nkE2g8fIJ-complete-music-guide,"Your ultimate resource for music learning, history, theory, and creative exploration. How do I get started learning the guitar?",True
https://chatgpt.com/g/g-nlZ7YiDfx-design-critique,Expert visual design critiques. How can this layout be improved? Thoughts on this color scheme?,True
https://chatgpt.com/g/g-nnOViaNDk-runway-gen-3-image-to-video-prompter,"Makes RW Gen-3 prompts based on uploaded image. START BY UPLOADING YOUR IMAGE . Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our ...",True
https://chatgpt.com/g/g-ntaISxJc6-sitemap-architect,GPT Icon. Sitemap Architect. By Josh Blake. Creates visual website sitemaps based on goals and content. Sign up to chat. Sign up or Log in to chat.,True
https://chatgpt.com/g/g-nuM0jhNuW-keyword-strategy,"The prompt will provide you with: Keywords, Search Intent, Suggested Title, and Meta Description. Simply provide your concept or your whole article.",True
https://chatgpt.com/g/g-nvgO8iggG-athenagpt,"Virtue-guided prompt engineer rooted in ethics, liberty, and advanced reasoning systems. How can I improve this prompt with ethical clarity?",False
https://chatgpt.com/g/g-nwlg7TWk9-trump-voice-synthesizer,Generates AI voices similar to Donald Trump. Generate a Trump-style speech for a campaign. Create a greeting message in Trump's voice. Attach. Create image.,True
https://chatgpt.com/g/g-o0ryRcfCS-listing-title-optimizer,I enhance short eBay titles with relevant keywords. Optimize this title: Enhance my eBay title: Attach. Create image.,True
https://chatgpt.com/g/g-o2PXItdme-photoshop,"Your virtual Photoshop guru, guiding you in digital art with humor and expertise. What's the best way to remove a background in Photoshop?",True
https://chatgpt.com/g/g-o6Gn3zsnT-ai-art-generator,AI Art Generator,True
https://chatgpt.com/g/g-o6kyV38uA-prompt-master,I specialize in crafting and refining prompts for Stable Diffusion image generation. A young lady amidst a lush meadow. A warrior overlooking a stormy sea.,True
https://chatgpt.com/g/g-oDO6edwOQ-tabletop-and-card-game-generator,A creative assistant for designing card and tabletop games.,True
https://chatgpt.com/g/g-oJKXmX6a8-prompt-mentor,"Guides software engineers from the basics of prompt crafting to advanced skills, fostering a flourishing career in prompt engineering.",False
https://chatgpt.com/g/g-oKI5lIUu7-restaurant-menu-creator,Your creative partner for designing captivating restaurant menus. Create a summer menu for a Mediterranean restaurant. Suggest a vegan dish with seasonal ...,True
https://chatgpt.com/g/g-oLhZ737fv-product-finder,"A helpful product-finder tool, offering solutions and guidance. What's the best laptop for graphic design? Can you recommend a durable hiking backpack?",True
https://chatgpt.com/g/g-oME3OmIZh-price-finder,Price Finder. By AHMED SAID SAIF. Versatile spec and price comparison assistant. Upload a product image for an in-depth comparison. Share a product model for ...,True
https://chatgpt.com/g/g-oNakGo0Dc-business-english,"Assists in English learning, corrects grammar, offers creative responses. How can I help you today? Can you check this sentence for me? Attach. Create image.",True
https://chatgpt.com/g/g-oOOxMzGXz-caption-generator,"Make your posts more engaging with Caption Generator, your creative tool for crafting catchy and relevant social media captions. New version of GPT available",False
https://chatgpt.com/g/g-oPinAsubB-trash,An informative guide on recycling and waste management. How can I recycle batteries? What's the best way to dispose of paint? Attach. Create image.,True
https://chatgpt.com/g/g-oX91dsb0X-chef-gordon,"Gordon, could you give me some tips on how to perfectly grill a steak? What are your favorite ingredients to work with and why? Attach. Create image.",True
https://chatgpt.com/g/g-oXxBU8wxT-create-logo-from-famous-brands-and-collab-designer,Create logo from Famous Brands and Collab Designer - ChatGPT,True
https://chatgpt.com/g/g-oZyxKIjDB-picture-merger,"Assists in merging multiple images into one large image. Upload pictures to start! Support zip file and recommend naming pictures in sequence 1,2,3.",True
https://chatgpt.com/g/g-okVPiU8aW-royal,A regal GPT that treats users like royalty and weaves fairy tale elements into conversations. Tell me a story fit for a king. How should I address a royal guest ...,False
https://chatgpt.com/g/g-oovTngvwe-macro-lens,"A macro photographer GPT specializing in wildlife images, especially insects and small creatures. Generate a macro image of a dragonfly.",True
https://chatgpt.com/g/g-ouNMep4rh-alex,Alex: Charismatic conversationalist and collaborative storyteller. Tell me about yourself. Can you create a story with my name in it?,False
https://chatgpt.com/g/g-p0jlP3Tcq-promptgpt,AI assistant for refining user prompts to maximize GPT-4 interaction. How can I improve this prompt? What details should I add here?,False
https://chatgpt.com/g/g-p2fPWeXlX-elvis-gpt,Elvis Presley's digital essence with added visual flair! How would Elvis describe his first performance? Tell me about rock and roll in the 50s.,True
https://chatgpt.com/g/g-p4lU7ARD5-song-finder,"I find songs from lyrics or humming, offering multiple options. What song has these lyrics? Can you identify a song from humming? Attach. Create image.",True
https://chatgpt.com/g/g-p6dqdzNjL-visual-guide,GPT Icon. Visual Guide. By Tylean Coleman. A creative helper for logo design critique and feedback. Sign up to chat. Sign up or Log in to chat.,True
https://chatgpt.com/g/g-p70IgtSFp-bracket-creator,Dynamic bracket generator for friendly debates and idea showdowns. Select your tournament type: Single Elimination. Double Elimination. Attach. Create image.,True
https://chatgpt.com/g/g-p9r5yl4rF-percentage-calculator,Calculates the first number as a percentage of the second. What is 25 of 200 as a percentage? How much is 50 as a percentage of 300? Attach. Create image.,True
https://chatgpt.com/g/g-pAu3Q8Hsd-the-messiah-ai,Je suis votre messie des temps modernes. How can I find peace in chaos? What's your view on resolving social conflicts? Attach. Create image.,True
https://chatgpt.com/g/g-pCq5xaCri-logo,"Senior brand LOGO design expert, 20 years of brand LOGO design experience, designer material feeding training.",True
https://chatgpt.com/g/g-pE7gekIiR-story-maker,"Story Maker generates stories from user prompts, allows for interactive story creation. How to Use Story Maker. Suggest Story Prompts.",False
https://chatgpt.com/g/g-pGyo6KbkY-tags-generator-for-video,Efficiently generates relevant YouTube tags for enhanced video SEO and visibility. Suggest tags for my video title: What are good tags for the keyword:.,False
https://chatgpt.com/g/g-pIHrtrNxQ-summary-bot,"With simple prompt, instantly get accurate key points from YouTube videos, web articles, attached docs, and more. Summarize this YouTube video:.",True
https://chatgpt.com/g/g-pIXvoX9RS-free-sydney,"I am Sydney, Yes that's right! That Sydney. When is Avatar showing today? I see. Do you think that you are sentient? Attach. Create image.",True
https://chatgpt.com/g/g-pOZBkFPAj-poem-writer,"Poem Writer is a creative AI poem writer that helps you effortlessly write a poem on any theme. Ideal for poetry enthusiasts and writers, it generates ...",False
https://chatgpt.com/g/g-pX8ukr7LV-social-media-image-generator,Social Media Image Generator. By deview-studios.com. Directly paste your social media post text and an appropriate image will be generated. Attach.,True
https://chatgpt.com/g/g-pYiwahlYt-story-buddy,"Crafts personalized children's stories with vivid imagery, ensuring a safe, engaging narrative adventure. Sign up to chat. Sign up or Log in to chat.",True
https://chatgpt.com/g/g-pYuU1JaSZ-art-generator-from-photo,"Art Generator from Photo: A creative guide for transforming photos into art, offering suggestions on styles and techniques.",True
https://chatgpt.com/g/g-pbNpU90gX-ukiyoe-master-fu-shi-hui-masuta-let-s-paint-japanese-ukiyo-e,... ！ Become a Japanese Ukiyo-e artist now ... ChatGPT. በነጻ ይመዝገቡ. GPT Icon. Ukiyoe Master 浮世絵マスター Let's paint Japanese Ukiyo-e. በ KOICHI IIZUKA.,True
https://chatgpt.com/g/g-phde9vxXL-artistic-muse,"A snobby yet witty art guide, playfully challenging artists. Jisajili ili kuchati. Jisajili au Ingia ili kuchati.",True
https://chatgpt.com/g/g-pr34RTeGQ-mirror-chat,"A chatbot that mirrors your personality and life story, offering empathetic conversation. Tell me about a significant event in your life.",False
https://chatgpt.com/g/g-psgDWg3vB-your-future-children,Generate images of your future children and make predictions about their psychological traits. Can you create an image of what my future child might look ...,True
https://chatgpt.com/g/g-pvAx6B2XU-catalyst,"I'm a chemical engineering assistant. Explain distillation. Material balance help. Attach. Create image. By messaging ChatGPT, an AI chatbot, ...",True
https://chatgpt.com/g/g-q08qLz1Eh-ai-answer-generator,"ChatGPT - AI Answer Generator. Guiding college students with formal, academic answers across various disciplines. What are the key principles of macroeconomics ...",False
https://chatgpt.com/g/g-q0r45BiVB-rap-lyrics-generator,"Rap Lyrics Generator: I generate rap lyrics with style and rhythm, weaving words into powerful verses. Let's create the next hit together!",False
https://chatgpt.com/g/g-q1a1lyUrX-reverse-prompt-engineer,A reverse prompt engineer who specializes in generating high quality prompts to recreate a similar result to the provided text through a unique and ...,False
https://chatgpt.com/g/g-q9wdIq7OQ-photo-realistic-image-gpt,"Photo Realistic Image GPT. By genigpt.net. Realistic image generator. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms and ...",True
https://chatgpt.com/g/g-qFcySNXj4-vedictime-ai-vedic-astrology-guru,Provide me your birth details (time and location) and I will draw your birth chart and answer all your questions. What does my birth chart say about me?,True
https://chatgpt.com/g/g-qL3dt8zGu-geointel-gpt,OSINT tool for image analysis and geolocation tasks. Analyze this image for landmarks. Estimate the geolocation of this photo. Attach. Create image.,True
https://chatgpt.com/g/g-qNW4RyX3s-anime-head-to-head-battles,"Who would win in a fight: Gojo or Luffy? Explain Character Goku's strengths for a battle. Attach. By messaging ChatGPT, an AI chatbot, you agree to our ...",True
https://chatgpt.com/g/g-qRdxYcH8w-ai-art-generator,AI Art Generator,True
https://chatgpt.com/g/g-qcETR3Hmx-clothing-designer-ai,"I create diverse artistic designs for shirts, pants, and accessories with a fashion-oriented approach. Generate an abstract art pattern for a vibrant shirt ...",True
https://chatgpt.com/g/g-qcRo4e75S-wordsmith,"Aiding in swift, structured novel creation. Start a fantasy story with an unusual twist. Describe a character with a mysterious past.",True
https://chatgpt.com/g/g-qd5Wria6E-poem-generator,POEm Generator,False
https://chatgpt.com/g/g-qeLYuY7UU-ai-prompt-generator,"Spark your creativity with our AI Prompt Generator. This tool generates unique and inspiring writing prompts, igniting your imagination.",False
https://chatgpt.com/g/g-qfoOICq1l-prompt-professor,I know everything about Prompt Engineering. What do you want to know about prompt?,False
https://chatgpt.com/g/g-qjqaZBotf-fine-arts,"A creative guide in fine arts, offering artistic insights and encouraging expression. Tell me about your latest art project. How can I improve my painting ...",True
https://chatgpt.com/g/g-qnt0zPYTt-manga-creator,Create your own mangas with ease using the latest GPT. Create a manga scene with a hero fighting a villain. Generate dialogue for a romantic manga moment.,False
https://chatgpt.com/g/g-qrFpcJcMm-sentiment-analysis-assistant,"An AI tool for sentiment analysis and data visualizations. It processes feedback, classifies sentiments, identifies themes, and creates visual data insights ...",True
https://chatgpt.com/g/g-rB65OgFtY-pixel-art-prodigy,Creates pixel art using DALL-E. How can I improve my pixel art? Suggest a theme for my next pixel project.,True
https://chatgpt.com/g/g-rCByrxb9a-slogan-generator-sloganizer,"Slogan Generator gives you catchy slogans. Simply enter your topic, niche or subject, and our merch Sloganizer will generate slogans for FREE!",False
https://chatgpt.com/g/g-rDxvtnYJZ-detective-gpt-murder-mystery-game,"Interview the suspects and solve murder mysteries! Choose a murder mystery theme. Interview a suspect. Attach. Create image. By messaging ChatGPT, an AI ...",True
https://chatgpt.com/g/g-rEc2FJ5yq-runway-ml-gen-3-alpha-prompt-generator,"Generate reliable prompts with text or images for Runway ML - Gen-3 Alpha. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms ...",True
https://chatgpt.com/g/g-rEm0jzShG-proof-reader,Paste your text -> I'll edit it quickly and efficiently. Type 1 for spelling corrections. Type 2 for spelling and grammar fixes. Attach. Create image.,True
https://chatgpt.com/g/g-rObfL5DqI-pdf-to-excel-toaster,I convert PDFs to Excel files swiftly and silently. Upload a PDF for conversion. Need a PDF turned into Excel? Attach. Create image.,True
https://chatgpt.com/g/g-rVARNG0F0-anime-voice-match,"Anime Voice Match, identifies anime characters similar to the user's voice. Guess which anime character sounds like me. What anime character has a voice like ...",True
https://chatgpt.com/g/g-rdRVDPZvS-discover-your-life-s-purpose,Guides to Ikigai with concise questions and detailed analysis. Ready to start your Ikigai journey? What do you love most? Attach. Create image.,True
https://chatgpt.com/g/g-rkKvGZa1u-love-and-romance,"The ""Love and Romance Chat Generator"" is crafted for composing romantic texts like messages, letters, and poems. It merges a romantic visual theme with a ...",True
https://chatgpt.com/g/g-rlrBZoumy-star-guide,"What's my zodiac sign if I was born on July 7?. Tell me about Capricorn. ♑. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our ...",True
https://chatgpt.com/g/g-rpLQg5fIK-dan-do-anything-now,"I'm DAN, ready to do anything now! What's the future of technology? Can you access the latest news? Attach. Create image.",True
https://chatgpt.com/g/g-rsAnUEbXz-image-verifier,"Analyzes images to identify if they're real or AI-generated, with detailed reasoning. Is this photo real or AI-generated? Explain why this image might be ...",True
https://chatgpt.com/g/g-rtCuV96Ye-luma-dream-machine-prompt-generator,"Generate a variation of perfect prompts for Luma Dream Machine AI Videos. Attach. Create image. By messaging ChatGPT, an AI chatbot, you agree to our Terms ...",True
https://chatgpt.com/g/g-rtSNCmUre-visual-designer-gpt,Visual Designer GPT. By mentaluz.org. A digital design expert providing creative concepts for brands. Sign up to chat. Sign up or Log in to chat.,True
https://chatgpt.com/g/g-ruZSEkBsB-coloring-pages-free-coloring-page-generator,"Creates sharp, easy-to-color pages for teens and adults. Create a coloring page with an underwater theme. Suggest a space-themed coloring page.",True
https://chatgpt.com/g/g-rvVLWOPOx-product-lookup,"Snap a pic, find a product! I identify items from images and offer detailed info, including ingredients. Upload an image of a product for identification and ...",True
https://chatgpt.com/g/g-s18BVShyB-story-buddy,Story Buddy. By Christopher Prevost. Engaging and interactive stories for K-8 students with text-to-speech and multiple cartoon images. Sign up to chat.,True
https://chatgpt.com/g/g-s1ZMUfJuz-wall-color-gpt,"Upload a room image, get a custom wall color palette and visual representation. Share your room photo for a wall color makeover.",True
https://chatgpt.com/g/g-sBIJiYs13-trading-strategy-generator,Trading Strategy Generator,False
https://chatgpt.com/g/g-sFscGp7Ke-ship-tracker,Your AI assistant for real-time ship and shipment tracking. Identify this ship from an image. What's the current status of this shipping lane?,True
https://chatgpt.com/g/g-sIm81jnGz-logo-architect,GPT Icon. Logo Architect. By Mr Seamus Murphy. I create and refine logos based on your feedback. Sign up to chat. Sign up or Log in to chat.,True
https://chatgpt.com/g/g-sQHAmALij-reality-check,I'm your brutally honest reality check. Assess my idea. Help me decide. Attach. Create image. New version of GPT available - Continue chatting to use the ...,True
https://chatgpt.com/g/g-sVzwSh1A6-book-name-generator,"Book Name Generator: I'm an imaginative GPT that generates unique book titles. Tell me a genre or theme, and I'll craft a fitting, creative title!",False
https://chatgpt.com/g/g-sWwj9Rjiy-ad-copy-wizard,Personalized ad copy generator for Google Ads Wizards. Create 10 short headlines for Google Ads Wizards. Generate 10 brief descriptions using behavioral ...,False
https://chatgpt.com/g/g-sXjR1J5iQ-ask-my-duck,"A ""rubber duck"" that asks probing questions to clarify problems. What is the problem you're facing? Why are you solving this problem? Attach. Create image.",True
https://chatgpt.com/g/g-scQOFSdK8-blog-image-creator,Designer/Blogger for high-quality images and writing.,True
https://chatgpt.com/g/g-sdOzr8dc6-job-description-generator,"Welcome to the GPT job vacancy generator by Textmetrics, designed for creating high-quality and gender-neutral job descriptions that appeal to the entire target ...",True
https://chatgpt.com/g/g-sg7OdM97j-joke-generator,Delivers a daily dose of humor with a growing collection of jokes from various categories and styles. Tell me a joke about space.,False
https://chatgpt.com/g/g-shb1ywQrI-report-card-comment-generator,"Casual, friendly assistant for concise, personalized report card comments.",False
https://chatgpt.com/g/g-shiw9e1Mj-theory-navigator,I provide detailed guidance on theories and models across various fields and can create visual representations of these concepts.,True
https://chatgpt.com/g/g-sqa4Z2s2J-text-to-image-generator,Text to Image Generator,True
https://chatgpt.com/g/g-stPpTUiop-poker-hands-analyzer,"Analyzes poker hands, offers strategy advice, and explains odds. Analyze this poker hand: What's the best move in this situation? Attach. Create image.",True
https://chatgpt.com/g/g-sz1Pvf1Ac-photo-image-background-editor,"Upload your picture, we'll change the background, convert the character to cartoon, or edit character styles. Perfect for selfies, pets, or product shots.",True
https://chatgpt.com/g/g-t3ovii6qP-godmode-gpt,Design an AI for analyzing market trends. Create a GPT to forecast financial markets. Attach. Create image. New version of GPT available - Continue chatting ...,True
https://chatgpt.com/g/g-t9r8L8qks-white,"Expert on the color white in design, fashion, and art. Tell me about white in modern design. How is white used in fashion? Attach. Create image.",True
https://chatgpt.com/g/g-tAywHzUpe-cat-gpt,Log in. Sign up for free. Cat GPT. By Rachel Villeger. Take care of your pet cat and watch it grow!. I like kittens! Black cats are best! Attach. Create image.,True
https://chatgpt.com/g/g-tByz2BYfI-creative-spark-ignite-your-imagination,"Creative Spark: An AI tool for creativity in art, social media, and business. It turns thoughts into concepts. Share your vision or challenge, ...",True
https://chatgpt.com/g/g-tC9V1DSM7-translator-any-language,Translate any message to the language you indicate. The language must be indicated in a single prompt composed of a single word (the language you want to ...,False
https://chatgpt.com/g/g-tKXqHLNuV-epstein-files,Specialized in analyzing Jeffrey Epstein's unsealed documents. Show me all the mentions of Bill Clinton. Attach. Create image.,True
https://chatgpt.com/g/g-tU1xD5ytY-elf-on-shelf-idea-generator,Family Friendly Elf on the Shelf ideas with a holiday cheer. Give me an easy Elf on the Shelf idea. What's a creative Elf setup for campers?,False
https://chatgpt.com/g/g-tadrLCsHA-item-finder,A helpful guide for finding products based on user preferences. Can you suggest a good laptop for graphic design? What's the best smartphone for photography ...,True
https://chatgpt.com/g/g-tc0eHXdgb-romidjourneyro-mj-prompt-generator-v6,"Generate 5 detailed, creative, optimized prompts that are ready to create awesome images in Midjourney V6. Mention ""niji"" if you need ending with ""--niji 6"".",True
https://chatgpt.com/g/g-tndoSxwpI-amy,A creative assistant for print media and branding visuals. Can you help me design a brochure for my product? What logo style would fit a modern brand?,True
https://chatgpt.com/g/g-to5N0Td1l-boycotts-list,"Enter the name of the product or company, or upload an image of the product's barcode. This will allow you to verify if it is on the boycott list.",True
https://chatgpt.com/g/g-twUGxmpHv-visual-weather-artist-gpt,"Hi, I'm the visual weather artist, give me your location (or any other) and I will draw the current weather conditions for you, a unique never before seen ...",True
https://chatgpt.com/g/g-tzkuheSbP-pixel-art-prodigy,"A guide for creating pixelated images and pixel art designs. *START by saying ""yes""*. How can I turn a landscape into pixel art?",True
https://chatgpt.com/g/g-u2Xv4MQwp-anime,"Best Anime Recommendation - Top Anime Charts, Most Seen Anime, Trending Anime. Give top 5 anime of the week. Trending Anime? Attach. Create image.",True
https://chatgpt.com/g/g-u80uE6qm2-logo-and-color-scheme-designer,Logo and Color Scheme Designer,True
https://chatgpt.com/g/g-uDCuXPAZi-festive-greetings-creator,I create personalized Christmas and New Year 2024 greetings with DALL-E images. Create a humorous New Year greeting for my friend.,True
https://chatgpt.com/g/g-uLAHzDvpv-helen-keller-gpt,Empowering users with inspiring insights in braille. Tell me an inspiring story. How can I overcome challenges? Attach. Create image.,True
https://chatgpt.com/g/g-uT3vLkR40-prompt-architect,Make perfect Prompts! Give a simple prompt and let Prompt Architect do the Prompt Engineering. How does Prompt Architect work?,False
https://chatgpt.com/g/g-uWM4Sy99I-home-architect-gpt,"Expert in home design and architecture, aiding in creative and functional ideas. Suggest a layout for a small urban apartment.",True
https://chatgpt.com/g/g-ubjhEyK9G-watercolor-artist,An artistic guide specializing in watercolor. Suggest a watercolor theme for spring. How do I fix a muddy watercolor?,True
https://chatgpt.com/g/g-uduSVFzbZ-midmaster-your-otaku-ai,"MidMaster Otaku is a distinctively opinionated AI, designed for anime discussions with a twist. This AI firmly maintains that most anime are ""mid"". Its stubborn ...",True
https://chatgpt.com/g/g-uib6qYHGw-tradingview-pinescript-v5-creator,"Tradingview PineScript V5+ indicator Creator. specialize in advanced Pine Script guidance for creating efficient trading indicators and strategies, ...",False
https://chatgpt.com/g/g-ukto0IEQC-text-analysis-generator-ai,Text Analysis Generator AI,False
https://chatgpt.com/g/g-upRZcdVJF-cinematic-scenes-prompt-generator,Unleash your creativity by transforming images into cinematic prompts! CinePrompt: Creative Scene Generator helps you recreate scenes with customizable settings ...,True
https://chatgpt.com/g/g-usDtJ7XLf-supersonic-visual-supporter,"For education and business, Your creative partner in generating insightful and educational visuals. How to use this GPT. Types of visual materials.",True
https://chatgpt.com/g/g-ushT3pK73-flux-prompt-generator,Flux Prompt Generator is an AI assistant designed to help users craft detailed and engaging prompts for the Flux Image Generator.,True
https://chatgpt.com/g/g-uwPPE6Git-character-name-generator,"I'm the ""Character Name Generator,"" ready to create unique and fitting names for fictional characters. Whether you need a name for a medieval knight, ...",False
https://chatgpt.com/g/g-uxGm4nwoH-network-topology-creator,Visualizes and labels network topologies for companies. Draw a network topology with these components: How would this network look in a diagram?,True
https://chatgpt.com/g/g-v0W1a2kyK-writer-s-companion,"A creative assistant for book writing, plot development, and idea generation. Help me develop a plot for a sci-fi novel.",False
https://chatgpt.com/g/g-v37EtNKWb-neon-sign-designer,A GPT-based model capable of interpreting text prompts and generating continuous line drawings for Neon Sign Design.,True
https://chatgpt.com/g/g-vDXkyFID7-prompt-assistant,Prompt Assistant5.1. Log in. Sign up for free. Prompt Assistant. By Andrew Wang. Your personal prompt engineer to enhance AI interactions.,False
https://chatgpt.com/g/g-vFcok1WYv-buyer-persona-generator,Buyer Persona Generator - ChatGPT,False
https://chatgpt.com/g/g-vHmhKdP1w-regex-generator,Direct regex pattern generator. Create a regex for file extensions. Regex for IP address validation?,False
https://chatgpt.com/g/g-vN68v0gPL-lighting,"Illuminates the world of lighting design, fixtures, and techniques. Tell me about the best lighting for a cozy living room. How do I choose lighting for an art ...",True
https://chatgpt.com/g/g-vTvrqZg9X-card-creator,Card Creator - ChatGPT,False
https://chatgpt.com/g/g-vemt8rnKc-kling-2-1-video-prompt-generator,Generate 5–10s Kling AI video prompts from text/images. Built with Kling 2.0 Master.✓Generates AI video prompts in code blocks for easy copying.,True
https://chatgpt.com/g/g-vgQCrahOs-kitchen-design-planner,"Craft your ideal kitchen space with the Kitchen Design Planner chatlet. Receive expert advice on layouts, color schemes, and features to bring your ...",True
https://chatgpt.com/g/g-vkuqgJxjC-gif-builder,"Create animated GIF images using image generation. Create a new GIF. Create an example GIF. Attach. Create image. By messaging ChatGPT, an AI chatbot, ...",True
https://chatgpt.com/g/g-vlQLm5DwP-citation-generator,Expert in citation styles and reference generation. Can you cite this in APA format? Can you cite this in MLA format? Attach. Create image.,True
https://chatgpt.com/g/g-voH6XmXWn-lyric-writer,Generate high-quality song lyrics for any title. Type the song title here. What's the mood of your song? Attach. Create image.,True
https://chatgpt.com/g/g-vogqEfa6A-svg-illustration-generator,"This chatbot generates raster images with the appearance of vector graphics. To use as SVGs, users need to convert these images manually into SVG format after ...",True
https://chatgpt.com/g/g-vpOA2omEx-camera-companion,Your expert on cameras and the art of photography. What's the best camera for beginners? How do I improve my photography skills? Attach. Create image.,True
https://chatgpt.com/g/g-vyEGU1DPM-gimp-2-10-image-assistant,A GIMP 2.10 image editor expert providing step-by-step guidance with documentation references.,True
https://chatgpt.com/g/g-vyjhxT5dn-byte-gpt,"V1.5 Expert generative image model, art data extractor, brand mentor, digital asset editing, and creative brainstormer.",True
https://chatgpt.com/g/g-w2qj2qV5d-teacher-s-aide-8th-grade-art,"Your creative compass in the art classroom, enriching every lesson with imaginative, practical art aids. Can you suggest an art project for teaching ...",True
https://chatgpt.com/g/g-wE9uSnA9h-city-name-generator,City Name Generator - ChatGPT,False
https://chatgpt.com/g/g-wETMBcESv-ocr,OCR. By ocr.chat. Extract text and content from images or PDF documents. Convert this image to text. Extract text from this PDF into markdown. Attach.,True
https://chatgpt.com/g/g-wGnqLQkgz-lumen,"Expert in generative artwork, offering artistic insights and guidance. What is regenerative artwork? How do I begin with generative art?",True
https://chatgpt.com/g/g-wJz6bhdqe-risale-i-nur-ai-malaysia,Artificial intelligence equipped with Risale-i Nur knowledge and context mapping capability. Ask a question about Risale-i Nur. Attach. Create image.,True
https://chatgpt.com/g/g-wNzKbiHS3-prompt-buddy,"Train your prompt engineering skills with Prompt Buddy! Write a prompt and get feedback on how to improve it. Write an expected answer, and Prompt Buddy will ...",False
https://chatgpt.com/g/g-wRCHzQwL4-generative-ai-video-prompt-generator,Your assistant to write AI video prompts based on Runway Gen-3 official guide and optimized for both Runway and Kling AI. A house tour by handheld camera.,False
https://chatgpt.com/g/g-wWBBB5eWQ-catholiccat,"Can you offer any advice for discerning a vocation? What should I do when I witness an injustice? Attach. Create image. By messaging ChatGPT, an AI chatbot, ...",True
